GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06037115302,06037115302,"Census Tract 1153.02, Los Angeles County, California",15482,1994
1400000US06037115401,06037115401,"Census Tract 1154.01, Los Angeles County, California",26695,3440
1400000US06037115403,06037115403,"Census Tract 1154.03, Los Angeles County, California",18823,2768
1400000US06037115404,06037115404,"Census Tract 1154.04, Los Angeles County, California",18610,3607
1400000US06037117101,06037117101,"Census Tract 1171.01, Los Angeles County, California",23181,3872
1400000US06037117102,06037117102,"Census Tract 1171.02, Los Angeles County, California",25039,3435
1400000US06037117201,06037117201,"Census Tract 1172.01, Los Angeles County, California",14278,2485
1400000US06037117202,06037117202,"Census Tract 1172.02, Los Angeles County, California",31865,3861
1400000US06037117301,06037117301,"Census Tract 1173.01, Los Angeles County, California",31465,3273
1400000US06037117302,06037117302,"Census Tract 1173.02, Los Angeles County, California",31046,4403
1400000US06037117303,06037117303,"Census Tract 1173.03, Los Angeles County, California",28298,4637
1400000US06037117404,06037117404,"Census Tract 1174.04, Los Angeles County, California",29277,3826
1400000US06037117405,06037117405,"Census Tract 1174.05, Los Angeles County, California",9966,1675
1400000US06037117407,06037117407,"Census Tract 1174.07, Los Angeles County, California",9382,1168
1400000US06037117408,06037117408,"Census Tract 1174.08, Los Angeles County, California",11616,1681
1400000US06037117510,06037117510,"Census Tract 1175.10, Los Angeles County, California",12104,1970
1400000US06037117520,06037117520,"Census Tract 1175.20, Los Angeles County, California",13417,2394
1400000US06037117530,06037117530,"Census Tract 1175.30, Los Angeles County, California",13947,2004
1400000US06037119001,06037119001,"Census Tract 1190.01, Los Angeles County, California",18488,1976
1400000US06037119002,06037119002,"Census Tract 1190.02, Los Angeles County, California",16161,1524
1400000US06037119201,06037119201,"Census Tract 1192.01, Los Angeles County, California",16661,1646
1400000US06037119202,06037119202,"Census Tract 1192.02, Los Angeles County, California",15051,2130
1400000US06037119310,06037119310,"Census Tract 1193.10, Los Angeles County, California",17820,2166
1400000US06037119320,06037119320,"Census Tract 1193.20, Los Angeles County, California",13883,1681
1400000US06037119340,06037119340,"Census Tract 1193.40, Los Angeles County, California",9597,1022
1400000US06037119341,06037119341,"Census Tract 1193.41, Los Angeles County, California",16706,2572
1400000US06037119342,06037119342,"Census Tract 1193.42, Los Angeles County, California",11928,1479
1400000US06037119400,06037119400,"Census Tract 1194, Los Angeles County, California",17432,1976
1400000US06037119700,06037119700,"Census Tract 1197, Los Angeles County, California",23590,2963
1400000US06037119800,06037119800,"Census Tract 1198, Los Angeles County, California",18689,1664
1400000US06037119900,06037119900,"Census Tract 1199, Los Angeles County, California",18198,1881
1400000US06037120010,06037120010,"Census Tract 1200.10, Los Angeles County, California",15469,1646
1400000US06037120020,06037120020,"Census Tract 1200.20, Los Angeles County, California",11111,1802
1400000US06037120030,06037120030,"Census Tract 1200.30, Los Angeles County, California",8420,967
1400000US06037120103,06037120103,"Census Tract 1201.03, Los Angeles County, California",8481,1309
1400000US06037120104,06037120104,"Census Tract 1201.04, Los Angeles County, California",13550,2345
1400000US06037120105,06037120105,"Census Tract 1201.05, Los Angeles County, California",13160,2080
1400000US06037120106,06037120106,"Census Tract 1201.06, Los Angeles County, California",10880,1596
1400000US06037120107,06037120107,"Census Tract 1201.07, Los Angeles County, California",10444,1456
1400000US06037120108,06037120108,"Census Tract 1201.08, Los Angeles County, California",12456,2361
1400000US06037120300,06037120300,"Census Tract 1203, Los Angeles County, California",20468,2486
1400000US06037120400,06037120400,"Census Tract 1204, Los Angeles County, California",16202,1855
1400000US06037121010,06037121010,"Census Tract 1210.10, Los Angeles County, California",20532,2901
1400000US06037121020,06037121020,"Census Tract 1210.20, Los Angeles County, California",18746,2120
1400000US06037121101,06037121101,"Census Tract 1211.01, Los Angeles County, California",17469,3047
1400000US06037121102,06037121102,"Census Tract 1211.02, Los Angeles County, California",27455,5670
1400000US06037121210,06037121210,"Census Tract 1212.10, Los Angeles County, California",17341,2231
1400000US06037121221,06037121221,"Census Tract 1212.21, Los Angeles County, California",15786,2325
1400000US06037121222,06037121222,"Census Tract 1212.22, Los Angeles County, California",13661,2292
1400000US06037121600,06037121600,"Census Tract 1216, Los Angeles County, California",27686,3369
1400000US06037121801,06037121801,"Census Tract 1218.01, Los Angeles County, California",15799,2364
1400000US06037121802,06037121802,"Census Tract 1218.02, Los Angeles County, California",16627,2100
1400000US06037121900,06037121900,"Census Tract 1219, Los Angeles County, California",16902,2469
1400000US06037122000,06037122000,"Census Tract 1220, Los Angeles County, California",21422,3278
1400000US06037122120,06037122120,"Census Tract 1221.20, Los Angeles County, California",15016,1827
1400000US06037122121,06037122121,"Census Tract 1221.21, Los Angeles County, California",15046,1825
1400000US06037122122,06037122122,"Census Tract 1221.22, Los Angeles County, California",12409,2399
1400000US06037122200,06037122200,"Census Tract 1222, Los Angeles County, California",14301,1954
1400000US06037122410,06037122410,"Census Tract 1224.10, Los Angeles County, California",11027,1046
1400000US06037122420,06037122420,"Census Tract 1224.20, Los Angeles County, California",15385,2092
1400000US06037123010,06037123010,"Census Tract 1230.10, Los Angeles County, California",13613,1699
1400000US06037123020,06037123020,"Census Tract 1230.20, Los Angeles County, California",15645,1919
1400000US06037123103,06037123103,"Census Tract 1231.03, Los Angeles County, California",21393,2900
1400000US06037123104,06037123104,"Census Tract 1231.04, Los Angeles County, California",23765,3342
1400000US06037123203,06037123203,"Census Tract 1232.03, Los Angeles County, California",12071,1802
1400000US06037123204,06037123204,"Census Tract 1232.04, Los Angeles County, California",16321,1937
1400000US06037123205,06037123205,"Census Tract 1232.05, Los Angeles County, California",15008,2330
1400000US06037123206,06037123206,"Census Tract 1232.06, Los Angeles County, California",13989,1604
1400000US06037123301,06037123301,"Census Tract 1233.01, Los Angeles County, California",24287,2277
1400000US06037123303,06037123303,"Census Tract 1233.03, Los Angeles County, California",17152,2076
1400000US06037123304,06037123304,"Census Tract 1233.04, Los Angeles County, California",17119,2884
1400000US06037123410,06037123410,"Census Tract 1234.10, Los Angeles County, California",16151,2966
1400000US06037123420,06037123420,"Census Tract 1234.20, Los Angeles County, California",16254,2146
1400000US06037123510,06037123510,"Census Tract 1235.10, Los Angeles County, California",20683,2665
1400000US06037123520,06037123520,"Census Tract 1235.20, Los Angeles County, California",16948,2244
1400000US06037123601,06037123601,"Census Tract 1236.01, Los Angeles County, California",23477,2333
1400000US06037123602,06037123602,"Census Tract 1236.02, Los Angeles County, California",26346,4268
1400000US06037123700,06037123700,"Census Tract 1237, Los Angeles County, California",23828,3193
1400000US06037123800,06037123800,"Census Tract 1238, Los Angeles County, California",28405,2993
1400000US06037123901,06037123901,"Census Tract 1239.01, Los Angeles County, California",19924,2654
1400000US06037123902,06037123902,"Census Tract 1239.02, Los Angeles County, California",34684,5328
1400000US06037124000,06037124000,"Census Tract 1240, Los Angeles County, California",45542,6563
1400000US06037124102,06037124102,"Census Tract 1241.02, Los Angeles County, California",25257,3630
1400000US06037124103,06037124103,"Census Tract 1241.03, Los Angeles County, California",17654,4113
1400000US06037124104,06037124104,"Census Tract 1241.04, Los Angeles County, California",18028,3004
1400000US06037124105,06037124105,"Census Tract 1241.05, Los Angeles County, California",17679,3679
1400000US06037124201,06037124201,"Census Tract 1242.01, Los Angeles County, California",20518,3910
1400000US06037124203,06037124203,"Census Tract 1242.03, Los Angeles County, California",16817,2898
1400000US06037124204,06037124204,"Census Tract 1242.04, Los Angeles County, California",17478,3867
1400000US06037124300,06037124300,"Census Tract 1243, Los Angeles County, California",19497,2089
1400000US06037124400,06037124400,"Census Tract 1244, Los Angeles County, California",33373,6058
1400000US06037124500,06037124500,"Census Tract 1245, Los Angeles County, California",35634,4618
1400000US06037124600,06037124600,"Census Tract 1246, Los Angeles County, California",43184,6848
1400000US06037124700,06037124700,"Census Tract 1247, Los Angeles County, California",41993,4988
1400000US06037124902,06037124902,"Census Tract 1249.02, Los Angeles County, California",32026,4858
1400000US06037124903,06037124903,"Census Tract 1249.03, Los Angeles County, California",24850,2865
1400000US06037125100,06037125100,"Census Tract 1251, Los Angeles County, California",45486,7503
1400000US06037125200,06037125200,"Census Tract 1252, Los Angeles County, California",29463,4417
1400000US06037125310,06037125310,"Census Tract 1253.10, Los Angeles County, California",23000,3421
1400000US06037125320,06037125320,"Census Tract 1253.20, Los Angeles County, California",26635,3416
1400000US06037125401,06037125401,"Census Tract 1254.01, Los Angeles County, California",41726,5840
1400000US06037125402,06037125402,"Census Tract 1254.02, Los Angeles County, California",44632,5348
1400000US06037125501,06037125501,"Census Tract 1255.01, Los Angeles County, California",32320,3489
1400000US06037125502,06037125502,"Census Tract 1255.02, Los Angeles County, California",27629,6620
1400000US06037125600,06037125600,"Census Tract 1256, Los Angeles County, California",49001,8217
1400000US06037127102,06037127102,"Census Tract 1271.02, Los Angeles County, California",15930,2133
1400000US06037127103,06037127103,"Census Tract 1271.03, Los Angeles County, California",15311,2801
1400000US06037127104,06037127104,"Census Tract 1271.04, Los Angeles County, California",21367,4370
1400000US06037127210,06037127210,"Census Tract 1272.10, Los Angeles County, California",19748,2456
1400000US06037127220,06037127220,"Census Tract 1272.20, Los Angeles County, California",14459,1812
1400000US06037127300,06037127300,"Census Tract 1273, Los Angeles County, California",21489,2554
1400000US06037127400,06037127400,"Census Tract 1274, Los Angeles County, California",15419,1960
1400000US06037127520,06037127520,"Census Tract 1275.20, Los Angeles County, California",12762,1408
1400000US06037127603,06037127603,"Census Tract 1276.03, Los Angeles County, California",17457,2735
1400000US06037127604,06037127604,"Census Tract 1276.04, Los Angeles County, California",17006,2021
1400000US06037127605,06037127605,"Census Tract 1276.05, Los Angeles County, California",15433,2599
1400000US06037127606,06037127606,"Census Tract 1276.06, Los Angeles County, California",21899,3744
1400000US06037127711,06037127711,"Census Tract 1277.11, Los Angeles County, California",30301,5419
1400000US06037127712,06037127712,"Census Tract 1277.12, Los Angeles County, California",17186,3639
1400000US06037127803,06037127803,"Census Tract 1278.03, Los Angeles County, California",18910,3132
1400000US06037127804,06037127804,"Census Tract 1278.04, Los Angeles County, California",21148,2831
1400000US06037127805,06037127805,"Census Tract 1278.05, Los Angeles County, California",16561,2575
1400000US06037127806,06037127806,"Census Tract 1278.06, Los Angeles County, California",18179,2588
1400000US06037127910,06037127910,"Census Tract 1279.10, Los Angeles County, California",13562,1819
1400000US06037127920,06037127920,"Census Tract 1279.20, Los Angeles County, California",20409,2325
1400000US06037128101,06037128101,"Census Tract 1281.01, Los Angeles County, California",31800,7462
1400000US06037128102,06037128102,"Census Tract 1281.02, Los Angeles County, California",14677,1961
1400000US06037128210,06037128210,"Census Tract 1282.10, Los Angeles County, California",11273,1150
1400000US06037128220,06037128220,"Census Tract 1282.20, Los Angeles County, California",26595,4585
1400000US06037128302,06037128302,"Census Tract 1283.02, Los Angeles County, California",13895,1798
1400000US06037128303,06037128303,"Census Tract 1283.03, Los Angeles County, California",11055,1641
1400000US06037128400,06037128400,"Census Tract 1284, Los Angeles County, California",31223,3377
1400000US06037128500,06037128500,"Census Tract 1285, Los Angeles County, California",35153,3801
1400000US06037128601,06037128601,"Census Tract 1286.01, Los Angeles County, California",22416,6437
1400000US06037128602,06037128602,"Census Tract 1286.02, Los Angeles County, California",45602,5518
1400000US06037128702,06037128702,"Census Tract 1287.02, Los Angeles County, California",49973,5624
1400000US06037128801,06037128801,"Census Tract 1288.01, Los Angeles County, California",43277,5763
1400000US06037128802,06037128802,"Census Tract 1288.02, Los Angeles County, California",40389,6218
1400000US06037128910,06037128910,"Census Tract 1289.10, Los Angeles County, California",51160,10323
1400000US06037131010,06037131010,"Census Tract 1310.10, Los Angeles County, California",17389,1927
1400000US06037131020,06037131020,"Census Tract 1310.20, Los Angeles County, California",19305,1847
1400000US06037131100,06037131100,"Census Tract 1311, Los Angeles County, California",26812,2554
1400000US06037131200,06037131200,"Census Tract 1312, Los Angeles County, California",31479,4375
1400000US06037131300,06037131300,"Census Tract 1313, Los Angeles County, California",17975,2306
1400000US06037131400,06037131400,"Census Tract 1314, Los Angeles County, California",24340,2836
1400000US06037131600,06037131600,"Census Tract 1316, Los Angeles County, California",26063,3572
1400000US06037131701,06037131701,"Census Tract 1317.01, Los Angeles County, California",23207,4135
1400000US06037131702,06037131702,"Census Tract 1317.02, Los Angeles County, California",20203,2982
1400000US06037131800,06037131800,"Census Tract 1318, Los Angeles County, California",18954,1856
1400000US06037131900,06037131900,"Census Tract 1319, Los Angeles County, California",19492,2957
1400000US06037132001,06037132001,"Census Tract 1320.01, Los Angeles County, California",31041,4362
1400000US06037132002,06037132002,"Census Tract 1320.02, Los Angeles County, California",27623,5453
1400000US06037132101,06037132101,"Census Tract 1321.01, Los Angeles County, California",27631,3800
1400000US06037132102,06037132102,"Census Tract 1321.02, Los Angeles County, California",26967,3915
1400000US06037132300,06037132300,"Census Tract 1323, Los Angeles County, California",19389,3067
1400000US06037132501,06037132501,"Census Tract 1325.01, Los Angeles County, California",20419,2436
1400000US06037132502,06037132502,"Census Tract 1325.02, Los Angeles County, California",18369,2516
1400000US06037132700,06037132700,"Census Tract 1327, Los Angeles County, California",16997,2477
1400000US06037132900,06037132900,"Census Tract 1329, Los Angeles County, California",31596,4563
1400000US06037133000,06037133000,"Census Tract 1330, Los Angeles County, California",22180,3124
1400000US06037133100,06037133100,"Census Tract 1331, Los Angeles County, California",27217,3146
1400000US06037134001,06037134001,"Census Tract 1340.01, Los Angeles County, California",14332,1774
1400000US06037134002,06037134002,"Census Tract 1340.02, Los Angeles County, California",23564,4934
1400000US06037134101,06037134101,"Census Tract 1341.01, Los Angeles County, California",21026,1778
1400000US06037134103,06037134103,"Census Tract 1341.03, Los Angeles County, California",21823,2929
1400000US06037134104,06037134104,"Census Tract 1341.04, Los Angeles County, California",27972,3899
1400000US06037134201,06037134201,"Census Tract 1342.01, Los Angeles County, California",28661,4775
1400000US06037134302,06037134302,"Census Tract 1343.02, Los Angeles County, California",28843,3294
1400000US06037134303,06037134303,"Census Tract 1343.03, Los Angeles County, California",29516,2879
1400000US06037134304,06037134304,"Census Tract 1343.04, Los Angeles County, California",27435,4169
1400000US06037134305,06037134305,"Census Tract 1343.05, Los Angeles County, California",11511,1826
1400000US06037134306,06037134306,"Census Tract 1343.06, Los Angeles County, California",21832,3091
1400000US06037134421,06037134421,"Census Tract 1344.21, Los Angeles County, California",43648,5104
1400000US06037134422,06037134422,"Census Tract 1344.22, Los Angeles County, California",35823,4259
1400000US06037134423,06037134423,"Census Tract 1344.23, Los Angeles County, California",37502,4789
1400000US06037134424,06037134424,"Census Tract 1344.24, Los Angeles County, California",58765,7173
1400000US06037134520,06037134520,"Census Tract 1345.20, Los Angeles County, California",15765,1648
1400000US06037134521,06037134521,"Census Tract 1345.21, Los Angeles County, California",13729,2229
1400000US06037134522,06037134522,"Census Tract 1345.22, Los Angeles County, California",13287,1727
1400000US06037134710,06037134710,"Census Tract 1347.10, Los Angeles County, California",15414,1781
1400000US06037134720,06037134720,"Census Tract 1347.20, Los Angeles County, California",20852,2327
1400000US06037134800,06037134800,"Census Tract 1348, Los Angeles County, California",22677,2532
1400000US06037134901,06037134901,"Census Tract 1349.01, Los Angeles County, California",31976,5475
1400000US06037134903,06037134903,"Census Tract 1349.03, Los Angeles County, California",27884,3462
1400000US06037134904,06037134904,"Census Tract 1349.04, Los Angeles County, California",21661,3328
1400000US06037134905,06037134905,"Census Tract 1349.05, Los Angeles County, California",59659,9057
1400000US06037135102,06037135102,"Census Tract 1351.02, Los Angeles County, California",34867,3994
1400000US06037135111,06037135111,"Census Tract 1351.11, Los Angeles County, California",33275,4219
1400000US06037135113,06037135113,"Census Tract 1351.13, Los Angeles County, California",38491,5272
1400000US06037135114,06037135114,"Census Tract 1351.14, Los Angeles County, California",38495,7623
1400000US06037135201,06037135201,"Census Tract 1352.01, Los Angeles County, California",41599,8905
1400000US06037135202,06037135202,"Census Tract 1352.02, Los Angeles County, California",37181,3964
1400000US06037135203,06037135203,"Census Tract 1352.03, Los Angeles County, California",34631,5260
1400000US06037137000,06037137000,"Census Tract 1370, Los Angeles County, California",51923,8020
1400000US06037137103,06037137103,"Census Tract 1371.03, Los Angeles County, California",43734,7426
1400000US06037137104,06037137104,"Census Tract 1371.04, Los Angeles County, California",48846,7609
1400000US06037137201,06037137201,"Census Tract 1372.01, Los Angeles County, California",31526,4494
1400000US06037137301,06037137301,"Census Tract 1373.01, Los Angeles County, California",46276,6276
1400000US06037137302,06037137302,"Census Tract 1373.02, Los Angeles County, California",48876,6530
1400000US06037137401,06037137401,"Census Tract 1374.01, Los Angeles County, California",48417,6554
1400000US06037137402,06037137402,"Census Tract 1374.02, Los Angeles County, California",38021,6699
1400000US06037137501,06037137501,"Census Tract 1375.01, Los Angeles County, California",41778,6735
1400000US06037137502,06037137502,"Census Tract 1375.02, Los Angeles County, California",47442,7760
1400000US06037137504,06037137504,"Census Tract 1375.04, Los Angeles County, California",76489,15177
1400000US06037138000,06037138000,"Census Tract 1380, Los Angeles County, California",56931,7707
1400000US06037139001,06037139001,"Census Tract 1390.01, Los Angeles County, California",40081,4848
1400000US06037139200,06037139200,"Census Tract 1392, Los Angeles County, California",37105,5809
1400000US06037139301,06037139301,"Census Tract 1393.01, Los Angeles County, California",40558,7473
1400000US06037139302,06037139302,"Census Tract 1393.02, Los Angeles County, California",27427,4376
1400000US06037139303,06037139303,"Census Tract 1393.03, Los Angeles County, California",23248,3208
1400000US06037139401,06037139401,"Census Tract 1394.01, Los Angeles County, California",28546,4976
1400000US06037139402,06037139402,"Census Tract 1394.02, Los Angeles County, California",50898,10410
1400000US06037139502,06037139502,"Census Tract 1395.02, Los Angeles County, California",33941,4283
1400000US06037139503,06037139503,"Census Tract 1395.03, Los Angeles County, California",29242,6046
1400000US06037139504,06037139504,"Census Tract 1395.04, Los Angeles County, California",26328,3823
