GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In labor force:,Margin of Error; In labor force:,Estimate; In labor force: - Civilian labor force:,Margin of Error; In labor force: - Civilian labor force:,Estimate; In labor force: - Civilian labor force: - Employed,Margin of Error; In labor force: - Civilian labor force: - Employed,Estimate; In labor force: - Civilian labor force: - Unemployed,Margin of Error; In labor force: - Civilian labor force: - Unemployed,Estimate; In labor force: - Armed Forces,Margin of Error; In labor force: - Armed Forces,Estimate; Not in labor force,Margin of Error; Not in labor force
1400000US53061052113,53061052113,"Census Tract 521.13, Snohomish County, Washington",2602,248,1573,157,1573,157,1500,159,73,50,0,12,1029,210
1400000US53061052114,53061052114,"Census Tract 521.14, Snohomish County, Washington",3643,206,2763,191,2763,191,2593,180,170,68,0,17,880,172
1400000US53061052115,53061052115,"Census Tract 521.15, Snohomish County, Washington",5738,779,4349,616,4349,616,4182,564,167,112,0,17,1389,292
1400000US53061052118,53061052118,"Census Tract 521.18, Snohomish County, Washington",5146,306,3924,289,3924,289,3712,269,212,100,0,17,1222,266
1400000US53061052203,53061052203,"Census Tract 522.03, Snohomish County, Washington",3862,243,2789,202,2774,203,2651,206,123,55,15,23,1073,159
1400000US53061052204,53061052204,"Census Tract 522.04, Snohomish County, Washington",4220,374,3212,364,3212,364,3006,345,206,85,0,17,1008,157
1400000US53061052206,53061052206,"Census Tract 522.06, Snohomish County, Washington",3154,251,2139,237,2139,237,2004,226,135,71,0,12,1015,165
1400000US53061052207,53061052207,"Census Tract 522.07, Snohomish County, Washington",4683,307,3286,328,3286,328,2929,273,357,136,0,17,1397,231
1400000US53061052208,53061052208,"Census Tract 522.08, Snohomish County, Washington",2923,295,1850,298,1835,298,1706,292,129,70,15,27,1073,153
1400000US53061052209,53061052209,"Census Tract 522.09, Snohomish County, Washington",4907,506,1257,228,1257,228,1043,179,214,161,0,17,3650,469
1400000US53061052301,53061052301,"Census Tract 523.01, Snohomish County, Washington",3709,244,2533,209,2533,209,2245,187,288,98,0,12,1176,207
1400000US53061052302,53061052302,"Census Tract 523.02, Snohomish County, Washington",3092,259,1957,225,1943,231,1863,222,80,54,14,24,1135,208
1400000US53061052401,53061052401,"Census Tract 524.01, Snohomish County, Washington",3382,264,2092,213,2092,213,1953,211,139,64,0,12,1290,200
1400000US53061052402,53061052402,"Census Tract 524.02, Snohomish County, Washington",3088,283,2155,267,2155,267,2026,275,129,65,0,12,933,161
1400000US53061052502,53061052502,"Census Tract 525.02, Snohomish County, Washington",3644,280,2256,241,2256,241,2064,226,192,78,0,12,1388,176
1400000US53061052503,53061052503,"Census Tract 525.03, Snohomish County, Washington",4857,355,3432,333,3412,332,3119,336,293,133,20,24,1425,223
1400000US53061052504,53061052504,"Census Tract 525.04, Snohomish County, Washington",1811,154,1208,125,1208,125,1110,116,98,61,0,12,603,102
1400000US53061052603,53061052603,"Census Tract 526.03, Snohomish County, Washington",1681,166,1203,141,1203,141,1104,140,99,41,0,12,478,113
1400000US53061052604,53061052604,"Census Tract 526.04, Snohomish County, Washington",3226,234,2189,252,2167,250,1999,249,168,81,22,25,1037,160
1400000US53061052605,53061052605,"Census Tract 526.05, Snohomish County, Washington",4899,399,3597,370,3597,370,3365,372,232,120,0,17,1302,259
1400000US53061052606,53061052606,"Census Tract 526.06, Snohomish County, Washington",3934,241,2657,212,2568,215,2361,216,207,93,89,59,1277,228
1400000US53061052607,53061052607,"Census Tract 526.07, Snohomish County, Washington",4292,276,3248,265,3248,265,2975,234,273,107,0,17,1044,149
1400000US53061052701,53061052701,"Census Tract 527.01, Snohomish County, Washington",1304,185,830,131,830,131,772,144,58,33,0,12,474,126
1400000US53061052705,53061052705,"Census Tract 527.05, Snohomish County, Washington",5666,374,4199,337,4106,328,3859,327,247,116,93,62,1467,254
1400000US53061052706,53061052706,"Census Tract 527.06, Snohomish County, Washington",4289,398,3172,249,3130,251,2759,260,371,155,42,42,1117,233
1400000US53061052707,53061052707,"Census Tract 527.07, Snohomish County, Washington",2917,267,2214,218,2189,220,2116,216,73,40,25,21,703,178
1400000US53061052708,53061052708,"Census Tract 527.08, Snohomish County, Washington",4213,284,3150,269,3055,303,2746,292,309,122,95,96,1063,180
1400000US53061052709,53061052709,"Census Tract 527.09, Snohomish County, Washington",2481,143,1787,197,1779,196,1611,193,168,79,8,15,694,128
1400000US53061052803,53061052803,"Census Tract 528.03, Snohomish County, Washington",3928,293,2433,316,2401,319,2187,320,214,98,32,35,1495,220
1400000US53061052804,53061052804,"Census Tract 528.04, Snohomish County, Washington",5912,320,4109,375,4109,375,3653,344,456,181,0,17,1803,350
1400000US53061052805,53061052805,"Census Tract 528.05, Snohomish County, Washington",3639,240,2186,226,2143,245,1968,218,175,93,43,43,1453,185
1400000US53061052806,53061052806,"Census Tract 528.06, Snohomish County, Washington",5234,290,3571,286,3555,288,3058,268,497,187,16,29,1663,259
1400000US53061052903,53061052903,"Census Tract 529.03, Snohomish County, Washington",3105,281,2070,227,2070,227,1850,201,220,91,0,12,1035,203
1400000US53061052904,53061052904,"Census Tract 529.04, Snohomish County, Washington",4140,309,3087,317,3087,317,2711,341,376,180,0,17,1053,274
1400000US53061052905,53061052905,"Census Tract 529.05, Snohomish County, Washington",3655,261,2154,246,2154,246,1972,232,182,89,0,12,1501,236
1400000US53061052906,53061052906,"Census Tract 529.06, Snohomish County, Washington",3590,242,2440,227,2385,248,2072,263,313,123,55,51,1150,169
1400000US53061053101,53061053101,"Census Tract 531.01, Snohomish County, Washington",2883,317,1888,311,1800,314,1631,281,169,95,88,49,995,181
1400000US53061053102,53061053102,"Census Tract 531.02, Snohomish County, Washington",3776,297,2398,283,2375,279,2085,257,290,104,23,34,1378,193
1400000US53061053201,53061053201,"Census Tract 532.01, Snohomish County, Washington",3297,332,1870,260,1870,260,1758,261,112,58,0,12,1427,185
1400000US53061053202,53061053202,"Census Tract 532.02, Snohomish County, Washington",3444,268,2219,253,2219,253,1997,236,222,113,0,12,1225,202
1400000US53061053301,53061053301,"Census Tract 533.01, Snohomish County, Washington",4729,335,2824,289,2824,289,2632,284,192,97,0,17,1905,333
1400000US53061053302,53061053302,"Census Tract 533.02, Snohomish County, Washington",4387,321,2974,259,2930,272,2775,275,155,88,44,57,1413,260
1400000US53061053400,53061053400,"Census Tract 534, Snohomish County, Washington",4399,287,2738,276,2738,276,2536,269,202,98,0,17,1661,256
1400000US53061053504,53061053504,"Census Tract 535.04, Snohomish County, Washington",5214,364,3387,315,3311,305,2989,269,322,162,76,87,1827,334
1400000US53061053505,53061053505,"Census Tract 535.05, Snohomish County, Washington",4181,273,3074,255,3074,255,2668,213,406,143,0,12,1107,208
1400000US53061053506,53061053506,"Census Tract 535.06, Snohomish County, Washington",4628,331,3091,262,3064,263,2767,249,297,88,27,24,1537,251
1400000US53061053507,53061053507,"Census Tract 535.07, Snohomish County, Washington",3925,330,2544,288,2536,291,2223,252,313,150,8,13,1381,224
1400000US53061053508,53061053508,"Census Tract 535.08, Snohomish County, Washington",2625,262,1729,192,1729,192,1481,207,248,115,0,12,896,301
1400000US53061053509,53061053509,"Census Tract 535.09, Snohomish County, Washington",2863,273,1809,256,1797,259,1577,239,220,95,12,19,1054,207
1400000US53061053602,53061053602,"Census Tract 536.02, Snohomish County, Washington",4696,510,2944,395,2944,395,2663,360,281,130,0,17,1752,311
1400000US53061053603,53061053603,"Census Tract 536.03, Snohomish County, Washington",2973,304,2126,226,2126,226,1961,189,165,93,0,12,847,191
1400000US53061053604,53061053604,"Census Tract 536.04, Snohomish County, Washington",3667,408,2439,334,2429,332,2325,320,104,77,10,16,1228,232
1400000US53061053700,53061053700,"Census Tract 537, Snohomish County, Washington",2510,215,1272,174,1257,167,980,165,277,100,15,23,1238,166
1400000US53061053801,53061053801,"Census Tract 538.01, Snohomish County, Washington",2928,197,1767,157,1767,157,1566,162,201,64,0,12,1161,171
1400000US53061053802,53061053802,"Census Tract 538.02, Snohomish County, Washington",4280,293,2930,233,2899,233,2536,263,363,119,31,49,1350,205
1400000US53061053803,53061053803,"Census Tract 538.03, Snohomish County, Washington",4393,351,2816,308,2812,309,2468,294,344,99,4,7,1577,212
1400000US53061940001,53061940001,"Census Tract 9400.01, Snohomish County, Washington",5201,255,3180,205,3170,205,2790,192,380,80,10,11,2021,175
1400000US53061940002,53061940002,"Census Tract 9400.02, Snohomish County, Washington",2961,214,1758,191,1749,190,1530,154,219,76,9,14,1203,131
1400000US53061990002,53061990002,"Census Tract 9900.02, Snohomish County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53061990100,53061990100,"Census Tract 9901, Snohomish County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53063000200,53063000200,"Census Tract 2, Spokane County, Washington",3784,326,2241,252,2241,252,1916,240,325,97,0,12,1543,257
1400000US53063000300,53063000300,"Census Tract 3, Spokane County, Washington",3850,321,2162,286,2162,286,1933,270,229,109,0,17,1688,274
1400000US53063000400,53063000400,"Census Tract 4, Spokane County, Washington",3296,337,2040,218,2040,218,1877,201,163,94,0,12,1256,309
1400000US53063000500,53063000500,"Census Tract 5, Spokane County, Washington",2436,231,1495,193,1471,187,1317,168,154,91,24,30,941,157
1400000US53063000600,53063000600,"Census Tract 6, Spokane County, Washington",2467,175,1666,179,1666,179,1613,180,53,33,0,12,801,111
1400000US53063000700,53063000700,"Census Tract 7, Spokane County, Washington",3577,267,2550,251,2550,251,2196,240,354,156,0,12,1027,196
1400000US53063000800,53063000800,"Census Tract 8, Spokane County, Washington",3856,279,2165,254,2154,253,1914,234,240,126,11,16,1691,234
1400000US53063000900,53063000900,"Census Tract 9, Spokane County, Washington",4926,297,2764,330,2715,324,2307,272,408,157,49,59,2162,333
1400000US53063001000,53063001000,"Census Tract 10, Spokane County, Washington",4393,250,2877,243,2853,257,2719,252,134,79,24,39,1516,213
1400000US53063001100,53063001100,"Census Tract 11, Spokane County, Washington",2619,166,1706,168,1697,168,1570,164,127,63,9,15,913,108
1400000US53063001200,53063001200,"Census Tract 12, Spokane County, Washington",1659,137,1072,116,1072,116,1034,111,38,28,0,12,587,112
1400000US53063001300,53063001300,"Census Tract 13, Spokane County, Washington",2761,202,1745,183,1745,183,1600,191,145,72,0,12,1016,138
1400000US53063001400,53063001400,"Census Tract 14, Spokane County, Washington",4794,372,3169,287,3169,287,2717,271,452,172,0,17,1625,277
1400000US53063001500,53063001500,"Census Tract 15, Spokane County, Washington",3886,436,2602,296,2602,296,2322,283,280,119,0,17,1284,277
1400000US53063001600,53063001600,"Census Tract 16, Spokane County, Washington",2761,264,1733,190,1733,190,1564,188,169,88,0,12,1028,197
1400000US53063001800,53063001800,"Census Tract 18, Spokane County, Washington",2367,208,1242,165,1242,165,1036,181,206,87,0,12,1125,144
1400000US53063001900,53063001900,"Census Tract 19, Spokane County, Washington",2679,242,1807,265,1760,256,1576,236,184,78,47,52,872,147
1400000US53063002000,53063002000,"Census Tract 20, Spokane County, Washington",3029,325,1994,268,1994,268,1619,220,375,174,0,12,1035,173
1400000US53063002100,53063002100,"Census Tract 21, Spokane County, Washington",1976,208,1328,175,1328,175,1169,200,159,94,0,12,648,139
1400000US53063002300,53063002300,"Census Tract 23, Spokane County, Washington",4786,435,2858,322,2838,327,2327,297,511,235,20,35,1928,372
1400000US53063002400,53063002400,"Census Tract 24, Spokane County, Washington",2438,341,718,137,718,137,566,130,152,78,0,12,1720,331
1400000US53063002500,53063002500,"Census Tract 25, Spokane County, Washington",7217,1018,3379,518,3379,518,3069,503,310,126,0,17,3838,754
1400000US53063002600,53063002600,"Census Tract 26, Spokane County, Washington",4093,326,2561,351,2561,351,2119,309,442,288,0,17,1532,246
1400000US53063002900,53063002900,"Census Tract 29, Spokane County, Washington",2597,199,1713,172,1713,172,1578,191,135,84,0,12,884,137
1400000US53063003000,53063003000,"Census Tract 30, Spokane County, Washington",2130,202,1118,144,1118,144,941,170,177,66,0,12,1012,201
1400000US53063003100,53063003100,"Census Tract 31, Spokane County, Washington",3745,407,2501,256,2501,256,2196,245,305,151,0,17,1244,277
1400000US53063003200,53063003200,"Census Tract 32, Spokane County, Washington",2431,256,1369,178,1361,179,1265,162,96,76,8,13,1062,190
1400000US53063003500,53063003500,"Census Tract 35, Spokane County, Washington",2235,214,913,153,913,153,851,159,62,38,0,12,1322,191
1400000US53063003600,53063003600,"Census Tract 36, Spokane County, Washington",3868,438,2635,346,2600,341,2432,337,168,107,35,55,1233,293
1400000US53063003800,53063003800,"Census Tract 38, Spokane County, Washington",1453,140,916,143,867,134,815,130,52,36,49,36,537,109
1400000US53063003900,53063003900,"Census Tract 39, Spokane County, Washington",1719,153,820,134,820,134,720,117,100,53,0,12,899,144
1400000US53063004000,53063004000,"Census Tract 40, Spokane County, Washington",4073,260,2794,292,2794,292,2552,284,242,137,0,12,1279,209
1400000US53063004100,53063004100,"Census Tract 41, Spokane County, Washington",1927,148,1240,148,1240,148,1133,156,107,60,0,12,687,107
1400000US53063004200,53063004200,"Census Tract 42, Spokane County, Washington",3693,270,2566,231,2566,231,2408,241,158,65,0,12,1127,208
1400000US53063004300,53063004300,"Census Tract 43, Spokane County, Washington",2713,154,1720,148,1720,148,1705,149,15,17,0,12,993,110
1400000US53063004400,53063004400,"Census Tract 44, Spokane County, Washington",3496,216,2599,248,2582,247,2387,260,195,157,17,28,897,159
1400000US53063004500,53063004500,"Census Tract 45, Spokane County, Washington",2904,266,2057,258,2047,257,1939,263,108,66,10,15,847,153
1400000US53063004601,53063004601,"Census Tract 46.01, Spokane County, Washington",3201,264,1589,233,1589,233,1418,201,171,88,0,12,1612,169
1400000US53063004602,53063004602,"Census Tract 46.02, Spokane County, Washington",2331,271,1811,272,1801,272,1624,239,177,94,10,16,520,129
1400000US53063004700,53063004700,"Census Tract 47, Spokane County, Washington",5314,402,3441,450,3410,453,3111,420,299,132,31,35,1873,304
1400000US53063004800,53063004800,"Census Tract 48, Spokane County, Washington",2949,189,1858,168,1831,171,1702,152,129,76,27,32,1091,169
1400000US53063004900,53063004900,"Census Tract 49, Spokane County, Washington",4726,322,2855,235,2855,235,2718,250,137,101,0,17,1871,252
1400000US53063005000,53063005000,"Census Tract 50, Spokane County, Washington",3232,274,1920,287,1920,287,1854,282,66,43,0,12,1312,170
1400000US53063010100,53063010100,"Census Tract 101, Spokane County, Washington",4922,562,3153,369,3153,369,3048,364,105,68,0,17,1769,353
1400000US53063010201,53063010201,"Census Tract 102.01, Spokane County, Washington",3149,219,1969,215,1969,215,1773,215,196,89,0,12,1180,159
1400000US53063010202,53063010202,"Census Tract 102.02, Spokane County, Washington",5889,319,3682,342,3669,342,3308,331,361,157,13,21,2207,325
1400000US53063010301,53063010301,"Census Tract 103.01, Spokane County, Washington",3357,207,1775,255,1775,255,1497,232,278,130,0,12,1582,257
1400000US53063010303,53063010303,"Census Tract 103.03, Spokane County, Washington",2506,162,1648,166,1648,166,1521,151,127,56,0,12,858,148
1400000US53063010304,53063010304,"Census Tract 103.04, Spokane County, Washington",4180,367,2248,363,2248,363,1972,342,276,128,0,17,1932,269
1400000US53063010305,53063010305,"Census Tract 103.05, Spokane County, Washington",4417,319,3153,301,3144,303,2967,304,177,96,9,16,1264,270
1400000US53063010401,53063010401,"Census Tract 104.01, Spokane County, Washington",5607,201,1896,308,1801,297,1588,265,213,103,95,50,3711,430
1400000US53063010402,53063010402,"Census Tract 104.02, Spokane County, Washington",5458,365,3295,275,3282,274,2994,238,288,137,13,20,2163,231
1400000US53063010501,53063010501,"Census Tract 105.01, Spokane County, Washington",6112,407,3843,341,3843,341,3624,341,219,117,0,17,2269,303
1400000US53063010503,53063010503,"Census Tract 105.03, Spokane County, Washington",5532,342,3689,346,3689,346,3426,320,263,112,0,17,1843,247
1400000US53063010504,53063010504,"Census Tract 105.04, Spokane County, Washington",2756,172,1675,188,1675,188,1542,181,133,79,0,12,1081,112
1400000US53063010601,53063010601,"Census Tract 106.01, Spokane County, Washington",2915,169,1917,169,1885,179,1841,186,44,46,32,42,998,146
1400000US53063010602,53063010602,"Census Tract 106.02, Spokane County, Washington",5936,296,3557,245,3537,242,3399,235,138,75,20,27,2379,261
1400000US53063010700,53063010700,"Census Tract 107, Spokane County, Washington",4405,335,3009,297,2991,296,2852,281,139,114,18,29,1396,210
1400000US53063010800,53063010800,"Census Tract 108, Spokane County, Washington",1709,136,1015,99,1015,99,870,104,145,90,0,12,694,103
1400000US53063010900,53063010900,"Census Tract 109, Spokane County, Washington",4321,330,2356,235,2345,235,2144,217,201,78,11,17,1965,251
1400000US53063011000,53063011000,"Census Tract 110, Spokane County, Washington",2925,191,1925,167,1925,167,1848,160,77,47,0,12,1000,140
1400000US53063011101,53063011101,"Census Tract 111.01, Spokane County, Washington",4385,365,2468,297,2452,296,2197,279,255,155,16,25,1917,314
1400000US53063011102,53063011102,"Census Tract 111.02, Spokane County, Washington",3163,242,1968,258,1958,256,1770,209,188,78,10,16,1195,191
1400000US53063011201,53063011201,"Census Tract 112.01, Spokane County, Washington",6066,458,3701,393,3701,393,3435,375,266,137,0,17,2365,247
1400000US53063011202,53063011202,"Census Tract 112.02, Spokane County, Washington",3283,226,1932,191,1932,191,1771,196,161,80,0,12,1351,174
1400000US53063011300,53063011300,"Census Tract 113, Spokane County, Washington",6190,293,4055,329,4046,327,3721,335,325,108,9,15,2135,302
1400000US53063011400,53063011400,"Census Tract 114, Spokane County, Washington",4258,303,2752,285,2741,287,2634,279,107,71,11,19,1506,349
1400000US53063011500,53063011500,"Census Tract 115, Spokane County, Washington",1118,120,797,100,797,100,730,95,67,42,0,12,321,104
1400000US53063011600,53063011600,"Census Tract 116, Spokane County, Washington",1415,82,920,85,916,86,868,85,48,20,4,5,495,75
1400000US53063011701,53063011701,"Census Tract 117.01, Spokane County, Washington",1884,305,1139,267,1139,267,963,166,176,159,0,12,745,143
1400000US53063011702,53063011702,"Census Tract 117.02, Spokane County, Washington",4588,346,3154,376,3142,373,2705,370,437,159,12,20,1434,268
1400000US53063011800,53063011800,"Census Tract 118, Spokane County, Washington",3543,320,2190,271,2190,271,1931,249,259,110,0,12,1353,275
1400000US53063011900,53063011900,"Census Tract 119, Spokane County, Washington",3473,391,2387,418,2387,418,2102,393,285,119,0,12,1086,188
1400000US53063012000,53063012000,"Census Tract 120, Spokane County, Washington",3395,217,2314,260,2314,260,2044,251,270,89,0,12,1081,204
1400000US53063012100,53063012100,"Census Tract 121, Spokane County, Washington",2163,217,1326,164,1314,167,1167,171,147,77,12,21,837,170
1400000US53063012200,53063012200,"Census Tract 122, Spokane County, Washington",1912,154,1248,124,1248,124,1108,106,140,64,0,12,664,148
1400000US53063012300,53063012300,"Census Tract 123, Spokane County, Washington",4339,426,2485,344,2441,336,2204,323,237,127,44,51,1854,293
1400000US53063012401,53063012401,"Census Tract 124.01, Spokane County, Washington",3242,183,1942,135,1942,135,1791,140,151,69,0,12,1300,180
1400000US53063012402,53063012402,"Census Tract 124.02, Spokane County, Washington",4820,312,3144,264,3125,260,3034,258,91,62,19,30,1676,252
1400000US53063012500,53063012500,"Census Tract 125, Spokane County, Washington",2966,261,1796,199,1764,208,1526,209,238,107,32,46,1170,230
1400000US53063012600,53063012600,"Census Tract 126, Spokane County, Washington",3128,196,2135,200,2135,200,1957,194,178,83,0,12,993,163
1400000US53063012701,53063012701,"Census Tract 127.01, Spokane County, Washington",3095,170,1730,146,1730,146,1607,154,123,76,0,12,1365,141
1400000US53063012702,53063012702,"Census Tract 127.02, Spokane County, Washington",1713,131,1061,114,1061,114,944,96,117,54,0,12,652,91
1400000US53063012801,53063012801,"Census Tract 128.01, Spokane County, Washington",3172,187,2044,190,2044,190,1854,193,190,85,0,12,1128,178
1400000US53063012802,53063012802,"Census Tract 128.02, Spokane County, Washington",2578,163,1624,201,1624,201,1527,169,97,69,0,12,954,157
1400000US53063012901,53063012901,"Census Tract 129.01, Spokane County, Washington",2435,315,1425,250,1415,249,1259,228,156,80,10,15,1010,172
1400000US53063012902,53063012902,"Census Tract 129.02, Spokane County, Washington",5255,380,3223,329,3223,329,2853,326,370,149,0,17,2032,383
1400000US53063013000,53063013000,"Census Tract 130, Spokane County, Washington",6046,437,3588,379,3588,379,3388,345,200,113,0,17,2458,258
1400000US53063013100,53063013100,"Census Tract 131, Spokane County, Washington",7939,577,5208,539,5199,540,4758,561,441,150,9,17,2731,344
1400000US53063013201,53063013201,"Census Tract 132.01, Spokane County, Washington",6160,469,3622,343,3622,343,3348,337,274,129,0,17,2538,378
1400000US53063013202,53063013202,"Census Tract 132.02, Spokane County, Washington",6561,505,4537,410,4537,410,4044,400,493,181,0,17,2024,340
1400000US53063013300,53063013300,"Census Tract 133, Spokane County, Washington",2419,210,1604,161,1604,161,1476,145,128,68,0,12,815,158
1400000US53063013401,53063013401,"Census Tract 134.01, Spokane County, Washington",3799,202,2534,197,2522,194,2300,191,222,97,12,20,1265,146
1400000US53063013500,53063013500,"Census Tract 135, Spokane County, Washington",6167,349,4118,425,4108,427,3799,416,309,142,10,18,2049,331
1400000US53063013600,53063013600,"Census Tract 136, Spokane County, Washington",3384,272,2226,246,2087,224,1859,199,228,82,139,118,1158,146
1400000US53063013700,53063013700,"Census Tract 137, Spokane County, Washington",2906,320,1850,189,1662,217,1600,219,62,41,188,97,1056,292
1400000US53063013800,53063013800,"Census Tract 138, Spokane County, Washington",2103,369,1661,332,581,134,553,129,28,28,1080,321,442,103
1400000US53063013900,53063013900,"Census Tract 139, Spokane County, Washington",4559,327,2424,354,2371,356,2139,376,232,126,53,35,2135,383
1400000US53063014001,53063014001,"Census Tract 140.01, Spokane County, Washington",5186,294,2743,264,2743,264,2419,261,324,121,0,17,2443,301
1400000US53063014002,53063014002,"Census Tract 140.02, Spokane County, Washington",4160,301,2633,350,2559,315,2197,297,362,168,74,81,1527,308
1400000US53063014100,53063014100,"Census Tract 141, Spokane County, Washington",4420,305,2880,258,2741,250,2575,248,166,88,139,96,1540,250
1400000US53063014200,53063014200,"Census Tract 142, Spokane County, Washington",2713,287,1456,276,1456,276,1387,250,69,61,0,12,1257,205
1400000US53063014300,53063014300,"Census Tract 143, Spokane County, Washington",2304,174,1540,161,1535,161,1445,152,90,36,5,7,764,101
1400000US53063014400,53063014400,"Census Tract 144, Spokane County, Washington",3895,260,2221,212,2188,208,1981,198,207,89,33,32,1674,269
1400000US53063014500,53063014500,"Census Tract 145, Spokane County, Washington",1589,337,839,182,839,182,671,145,168,116,0,12,750,210
1400000US53065941000,53065941000,"Census Tract 9410, Stevens County, Washington",1478,141,830,107,830,107,697,101,133,39,0,12,648,91
1400000US53065950100,53065950100,"Census Tract 9501, Stevens County, Washington",6232,358,2877,237,2877,237,2467,217,410,118,0,17,3355,328
1400000US53065950200,53065950200,"Census Tract 9502, Stevens County, Washington",2902,192,1643,191,1643,191,1508,185,135,77,0,12,1259,169
1400000US53065950300,53065950300,"Census Tract 9503, Stevens County, Washington",2265,181,1206,161,1206,161,1129,148,77,58,0,12,1059,148
1400000US53065950500,53065950500,"Census Tract 9505, Stevens County, Washington",1736,162,861,133,861,133,825,129,36,36,0,12,875,146
1400000US53065950600,53065950600,"Census Tract 9506, Stevens County, Washington",2154,152,1122,152,1122,152,995,136,127,62,0,12,1032,129
1400000US53065950700,53065950700,"Census Tract 9507, Stevens County, Washington",2027,160,877,145,862,146,781,146,81,53,15,24,1150,152
1400000US53065950800,53065950800,"Census Tract 9508, Stevens County, Washington",2466,237,1216,178,1216,178,1141,173,75,49,0,12,1250,231
1400000US53065950900,53065950900,"Census Tract 9509, Stevens County, Washington",1338,100,628,83,628,83,552,82,76,26,0,12,710,72
1400000US53065951100,53065951100,"Census Tract 9511, Stevens County, Washington",2665,235,1315,206,1315,206,1025,176,290,150,0,12,1350,167
1400000US53065951300,53065951300,"Census Tract 9513, Stevens County, Washington",3176,288,1694,236,1694,236,1481,214,213,82,0,12,1482,175
1400000US53065951400,53065951400,"Census Tract 9514, Stevens County, Washington",6509,324,3973,306,3948,306,3754,322,194,98,25,41,2536,301
1400000US53067010100,53067010100,"Census Tract 101, Thurston County, Washington",2919,241,2003,212,1994,211,1778,195,216,108,9,14,916,153
1400000US53067010200,53067010200,"Census Tract 102, Thurston County, Washington",4425,451,2894,409,2788,401,2574,364,214,147,106,141,1531,251
1400000US53067010300,53067010300,"Census Tract 103, Thurston County, Washington",4162,344,3187,328,3187,328,2921,296,266,149,0,12,975,220
1400000US53067010400,53067010400,"Census Tract 104, Thurston County, Washington",3029,188,2009,189,2000,188,1878,192,122,66,9,13,1020,169
1400000US53067010510,53067010510,"Census Tract 105.10, Thurston County, Washington",1273,211,651,163,638,161,588,167,50,53,13,21,622,142
1400000US53067010520,53067010520,"Census Tract 105.20, Thurston County, Washington",4794,370,3010,376,2993,374,2811,370,182,97,17,27,1784,303
1400000US53067010600,53067010600,"Census Tract 106, Thurston County, Washington",4828,462,3102,453,3102,453,2579,422,523,266,0,17,1726,229
1400000US53067010700,53067010700,"Census Tract 107, Thurston County, Washington",4854,401,3481,323,3456,324,3157,344,299,142,25,30,1373,401
1400000US53067010800,53067010800,"Census Tract 108, Thurston County, Washington",5714,392,3824,438,3807,434,3576,427,231,119,17,28,1890,363
1400000US53067010910,53067010910,"Census Tract 109.10, Thurston County, Washington",5604,438,3938,431,3897,431,3622,408,275,147,41,36,1666,355
1400000US53067010920,53067010920,"Census Tract 109.20, Thurston County, Washington",3470,309,1829,278,1784,280,1645,276,139,91,45,61,1641,270
1400000US53067011000,53067011000,"Census Tract 110, Thurston County, Washington",3935,264,2509,251,2509,251,2370,249,139,79,0,17,1426,180
1400000US53067011100,53067011100,"Census Tract 111, Thurston County, Washington",3116,256,2306,242,2215,251,2004,233,211,100,91,120,810,157
1400000US53067011200,53067011200,"Census Tract 112, Thurston County, Washington",4090,352,2411,283,2299,280,2128,291,171,101,112,73,1679,273
1400000US53067011300,53067011300,"Census Tract 113, Thurston County, Washington",3649,323,1660,219,1621,220,1428,187,193,126,39,47,1989,258
1400000US53067011410,53067011410,"Census Tract 114.10, Thurston County, Washington",4108,310,2597,315,2509,319,2313,279,196,126,88,48,1511,230
1400000US53067011420,53067011420,"Census Tract 114.20, Thurston County, Washington",5801,513,3559,417,3397,433,2914,366,483,158,162,91,2242,303
1400000US53067011500,53067011500,"Census Tract 115, Thurston County, Washington",4577,443,3048,462,2942,442,2722,423,220,123,106,80,1529,252
1400000US53067011610,53067011610,"Census Tract 116.10, Thurston County, Washington",5776,505,3771,439,3645,413,3298,438,347,169,126,115,2005,291
1400000US53067011621,53067011621,"Census Tract 116.21, Thurston County, Washington",5451,525,3515,455,2958,533,2697,525,261,155,557,251,1936,313
1400000US53067011622,53067011622,"Census Tract 116.22, Thurston County, Washington",3418,284,2233,247,2159,249,1880,227,279,127,74,58,1185,256
1400000US53067011623,53067011623,"Census Tract 116.23, Thurston County, Washington",4186,307,2832,353,2473,339,2279,344,194,105,359,126,1354,245
1400000US53067011624,53067011624,"Census Tract 116.24, Thurston County, Washington",3162,295,2224,294,2139,301,2010,317,129,67,85,55,938,163
1400000US53067011710,53067011710,"Census Tract 117.10, Thurston County, Washington",6167,429,4015,402,3964,403,3736,374,228,117,51,54,2152,292
1400000US53067011720,53067011720,"Census Tract 117.20, Thurston County, Washington",3718,262,2434,220,2402,225,2168,233,234,119,32,30,1284,175
1400000US53067011810,53067011810,"Census Tract 118.10, Thurston County, Washington",3067,332,1978,257,1974,258,1863,264,111,62,4,8,1089,285
