GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US47157021731,47157021731,"Census Tract 217.31, Shelby County, Tennessee",3231,418
1400000US47157021732,47157021732,"Census Tract 217.32, Shelby County, Tennessee",6797,610
1400000US47157021741,47157021741,"Census Tract 217.41, Shelby County, Tennessee",8220,776
1400000US47157021744,47157021744,"Census Tract 217.44, Shelby County, Tennessee",6347,572
1400000US47157021745,47157021745,"Census Tract 217.45, Shelby County, Tennessee",8125,749
1400000US47157021746,47157021746,"Census Tract 217.46, Shelby County, Tennessee",4169,458
1400000US47157021747,47157021747,"Census Tract 217.47, Shelby County, Tennessee",3634,442
1400000US47157021751,47157021751,"Census Tract 217.51, Shelby County, Tennessee",7167,601
1400000US47157021752,47157021752,"Census Tract 217.52, Shelby County, Tennessee",4587,539
1400000US47157021753,47157021753,"Census Tract 217.53, Shelby County, Tennessee",3228,645
1400000US47157021754,47157021754,"Census Tract 217.54, Shelby County, Tennessee",4495,351
1400000US47157021900,47157021900,"Census Tract 219, Shelby County, Tennessee",5295,532
1400000US47157022022,47157022022,"Census Tract 220.22, Shelby County, Tennessee",4059,788
1400000US47157022023,47157022023,"Census Tract 220.23, Shelby County, Tennessee",2165,371
1400000US47157022024,47157022024,"Census Tract 220.24, Shelby County, Tennessee",3389,378
1400000US47157022111,47157022111,"Census Tract 221.11, Shelby County, Tennessee",5600,670
1400000US47157022112,47157022112,"Census Tract 221.12, Shelby County, Tennessee",6363,709
1400000US47157022121,47157022121,"Census Tract 221.21, Shelby County, Tennessee",4774,530
1400000US47157022122,47157022122,"Census Tract 221.22, Shelby County, Tennessee",4166,559
1400000US47157022130,47157022130,"Census Tract 221.30, Shelby County, Tennessee",5618,726
1400000US47157022210,47157022210,"Census Tract 222.10, Shelby County, Tennessee",4382,451
1400000US47157022220,47157022220,"Census Tract 222.20, Shelby County, Tennessee",3582,424
1400000US47157022310,47157022310,"Census Tract 223.10, Shelby County, Tennessee",5659,713
1400000US47157022321,47157022321,"Census Tract 223.21, Shelby County, Tennessee",3660,442
1400000US47157022322,47157022322,"Census Tract 223.22, Shelby County, Tennessee",4038,447
1400000US47157022330,47157022330,"Census Tract 223.30, Shelby County, Tennessee",5047,573
1400000US47157022410,47157022410,"Census Tract 224.10, Shelby County, Tennessee",6749,798
1400000US47157022500,47157022500,"Census Tract 225, Shelby County, Tennessee",5273,716
1400000US47157022600,47157022600,"Census Tract 226, Shelby County, Tennessee",4440,578
1400000US47157022700,47157022700,"Census Tract 227, Shelby County, Tennessee",7552,753
1400000US47157980100,47157980100,"Census Tract 9801, Shelby County, Tennessee",68,30
1400000US47157980200,47157980200,"Census Tract 9802, Shelby County, Tennessee",0,12
1400000US47157980300,47157980300,"Census Tract 9803, Shelby County, Tennessee",0,12
1400000US47157980400,47157980400,"Census Tract 9804, Shelby County, Tennessee",356,155
