GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US47157020531,47157020531,"Census Tract 205.31, Shelby County, Tennessee",6383,996,1880,694,3975,724,0,17,0,17,0,17,359,262,169,198,110,180,59,75
1400000US47157020532,47157020532,"Census Tract 205.32, Shelby County, Tennessee",5472,483,1065,247,4207,411,0,17,0,17,0,17,95,158,105,103,19,47,86,90
1400000US47157020541,47157020541,"Census Tract 205.41, Shelby County, Tennessee",5291,465,1158,195,4058,431,0,17,58,76,0,17,14,23,3,5,0,17,3,5
1400000US47157020542,47157020542,"Census Tract 205.42, Shelby County, Tennessee",5309,650,657,284,4189,630,113,167,0,17,0,17,103,190,247,208,0,17,247,208
1400000US47157020610,47157020610,"Census Tract 206.10, Shelby County, Tennessee",3604,378,1036,269,2266,351,17,26,33,44,0,12,139,144,113,97,24,38,89,90
1400000US47157020621,47157020621,"Census Tract 206.21, Shelby County, Tennessee",6913,660,2447,516,3977,740,12,23,125,116,0,17,248,363,104,70,20,34,84,77
1400000US47157020622,47157020622,"Census Tract 206.22, Shelby County, Tennessee",4052,320,3306,295,608,207,6,9,1,2,0,12,0,12,131,95,0,12,131,95
1400000US47157020632,47157020632,"Census Tract 206.32, Shelby County, Tennessee",5288,462,4274,328,716,334,0,17,214,135,0,17,0,17,84,97,0,17,84,97
1400000US47157020633,47157020633,"Census Tract 206.33, Shelby County, Tennessee",3294,235,2717,339,217,166,6,11,319,252,0,12,14,20,21,33,19,33,2,4
1400000US47157020634,47157020634,"Census Tract 206.34, Shelby County, Tennessee",2960,202,2606,251,40,38,0,12,215,151,0,12,0,12,99,92,0,12,99,92
