GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In labor force:,Margin of Error; In labor force:,Estimate; In labor force: - Civilian labor force:,Margin of Error; In labor force: - Civilian labor force:,Estimate; In labor force: - Civilian labor force: - Employed,Margin of Error; In labor force: - Civilian labor force: - Employed,Estimate; In labor force: - Civilian labor force: - Unemployed,Margin of Error; In labor force: - Civilian labor force: - Unemployed,Estimate; In labor force: - Armed Forces,Margin of Error; In labor force: - Armed Forces,Estimate; Not in labor force,Margin of Error; Not in labor force
1400000US48029170700,48029170700,"Census Tract 1707, Bexar County, Texas",3384,393,1821,337,1821,337,1731,329,90,62,0,13,1563,210
1400000US48029170800,48029170800,"Census Tract 1708, Bexar County, Texas",907,120,456,133,456,133,363,97,93,82,0,13,451,103
1400000US48029170900,48029170900,"Census Tract 1709, Bexar County, Texas",2843,384,1390,230,1390,230,1167,191,223,121,0,13,1453,274
1400000US48029171000,48029171000,"Census Tract 1710, Bexar County, Texas",4414,354,2404,275,2404,275,2195,279,209,92,0,18,2010,262
1400000US48029171100,48029171100,"Census Tract 1711, Bexar County, Texas",2935,307,1326,280,1326,280,1180,258,146,71,0,13,1609,220
1400000US48029171200,48029171200,"Census Tract 1712, Bexar County, Texas",3178,410,1616,297,1616,297,1388,253,228,106,0,13,1562,322
1400000US48029171301,48029171301,"Census Tract 1713.01, Bexar County, Texas",2300,230,1004,182,1004,182,931,162,73,44,0,13,1296,227
1400000US48029171302,48029171302,"Census Tract 1713.02, Bexar County, Texas",3707,397,1828,217,1828,217,1695,210,133,65,0,13,1879,289
1400000US48029171401,48029171401,"Census Tract 1714.01, Bexar County, Texas",3304,335,2319,346,2319,346,1997,247,322,184,0,13,985,180
1400000US48029171402,48029171402,"Census Tract 1714.02, Bexar County, Texas",3921,374,2017,321,2017,321,1680,275,337,146,0,18,1904,236
1400000US48029171501,48029171501,"Census Tract 1715.01, Bexar County, Texas",1871,235,1091,194,1091,194,935,181,156,99,0,13,780,149
1400000US48029171502,48029171502,"Census Tract 1715.02, Bexar County, Texas",3866,387,2146,332,2146,332,1975,340,171,93,0,18,1720,207
1400000US48029171601,48029171601,"Census Tract 1716.01, Bexar County, Texas",3206,328,1809,314,1809,314,1544,246,265,225,0,13,1397,312
1400000US48029171602,48029171602,"Census Tract 1716.02, Bexar County, Texas",2268,419,1244,174,1244,174,1140,170,104,54,0,13,1024,394
1400000US48029171700,48029171700,"Census Tract 1717, Bexar County, Texas",5669,467,3075,470,3044,475,2777,426,267,145,31,46,2594,385
1400000US48029171801,48029171801,"Census Tract 1718.01, Bexar County, Texas",4343,371,2570,294,2570,294,2387,293,183,99,0,18,1773,289
1400000US48029171802,48029171802,"Census Tract 1718.02, Bexar County, Texas",4818,567,2729,494,2729,494,2329,392,400,204,0,18,2089,429
1400000US48029171902,48029171902,"Census Tract 1719.02, Bexar County, Texas",8053,807,5907,584,5793,624,5463,579,330,196,114,90,2146,504
1400000US48029171903,48029171903,"Census Tract 1719.03, Bexar County, Texas",5094,460,3268,352,3205,354,2785,294,420,226,63,50,1826,313
1400000US48029171912,48029171912,"Census Tract 1719.12, Bexar County, Texas",4738,344,3438,280,3384,280,3290,278,94,55,54,37,1300,207
1400000US48029171913,48029171913,"Census Tract 1719.13, Bexar County, Texas",3860,297,2461,281,2427,290,2206,270,221,109,34,35,1399,262
1400000US48029171914,48029171914,"Census Tract 1719.14, Bexar County, Texas",4136,331,2836,285,2785,281,2502,337,283,142,51,60,1300,222
1400000US48029171915,48029171915,"Census Tract 1719.15, Bexar County, Texas",1729,205,1176,179,1176,179,1003,170,173,72,0,13,553,107
1400000US48029171916,48029171916,"Census Tract 1719.16, Bexar County, Texas",5514,298,3744,265,3585,270,3349,247,236,135,159,69,1770,237
1400000US48029171917,48029171917,"Census Tract 1719.17, Bexar County, Texas",6634,771,5072,711,5016,724,4554,784,462,221,56,54,1562,327
1400000US48029171918,48029171918,"Census Tract 1719.18, Bexar County, Texas",4169,402,3346,376,3185,393,2881,318,304,196,161,75,823,220
1400000US48029171919,48029171919,"Census Tract 1719.19, Bexar County, Texas",2493,402,1840,302,1804,309,1756,311,48,59,36,36,653,159
1400000US48029171920,48029171920,"Census Tract 1719.20, Bexar County, Texas",6364,771,4775,774,4740,781,4501,769,239,141,35,42,1589,291
1400000US48029171921,48029171921,"Census Tract 1719.21, Bexar County, Texas",3939,297,2924,274,2924,274,2832,276,92,50,0,18,1015,186
1400000US48029171922,48029171922,"Census Tract 1719.22, Bexar County, Texas",2257,324,1755,240,1639,266,1447,230,192,119,116,128,502,148
1400000US48029171923,48029171923,"Census Tract 1719.23, Bexar County, Texas",7402,649,5655,595,5459,588,5007,630,452,285,196,127,1747,326
1400000US48029171924,48029171924,"Census Tract 1719.24, Bexar County, Texas",4212,321,3462,298,3323,305,3029,332,294,163,139,91,750,219
1400000US48029171925,48029171925,"Census Tract 1719.25, Bexar County, Texas",7493,499,5185,424,5064,420,4703,394,361,181,121,97,2308,404
1400000US48029172002,48029172002,"Census Tract 1720.02, Bexar County, Texas",7193,701,4781,594,4474,656,4066,570,408,244,307,162,2412,443
1400000US48029172003,48029172003,"Census Tract 1720.03, Bexar County, Texas",4329,368,3104,263,2958,305,2737,286,221,108,146,99,1225,309
1400000US48029172004,48029172004,"Census Tract 1720.04, Bexar County, Texas",2980,224,1813,162,1735,159,1604,136,131,70,78,64,1167,206
1400000US48029172005,48029172005,"Census Tract 1720.05, Bexar County, Texas",3630,267,2822,281,2683,290,2559,295,124,80,139,91,808,153
1400000US48029172006,48029172006,"Census Tract 1720.06, Bexar County, Texas",5389,451,3945,326,3730,351,3567,328,163,101,215,134,1444,324
1400000US48029172007,48029172007,"Census Tract 1720.07, Bexar County, Texas",6585,576,5113,543,4798,518,4522,536,276,126,315,154,1472,376
1400000US48029180101,48029180101,"Census Tract 1801.01, Bexar County, Texas",4071,349,2326,318,2326,318,2159,308,167,105,0,18,1745,285
1400000US48029180102,48029180102,"Census Tract 1801.02, Bexar County, Texas",1703,160,983,148,973,150,949,149,24,34,10,18,720,163
1400000US48029180201,48029180201,"Census Tract 1802.01, Bexar County, Texas",3707,452,2344,331,2344,331,1888,320,456,207,0,13,1363,245
1400000US48029180202,48029180202,"Census Tract 1802.02, Bexar County, Texas",3994,471,2064,322,2064,322,1813,314,251,162,0,18,1930,425
1400000US48029180300,48029180300,"Census Tract 1803, Bexar County, Texas",3137,378,1699,319,1699,319,1514,280,185,88,0,13,1438,229
1400000US48029180400,48029180400,"Census Tract 1804, Bexar County, Texas",3131,357,2022,335,2022,335,1912,335,110,78,0,13,1109,170
1400000US48029180501,48029180501,"Census Tract 1805.01, Bexar County, Texas",3814,318,1914,282,1914,282,1843,280,71,55,0,13,1900,263
1400000US48029180503,48029180503,"Census Tract 1805.03, Bexar County, Texas",3558,365,1916,282,1916,282,1713,234,203,106,0,13,1642,227
1400000US48029180504,48029180504,"Census Tract 1805.04, Bexar County, Texas",3335,248,1655,223,1655,223,1505,219,150,69,0,13,1680,220
1400000US48029180602,48029180602,"Census Tract 1806.02, Bexar County, Texas",2711,312,1192,277,1192,277,1159,269,33,34,0,13,1519,202
1400000US48029180603,48029180603,"Census Tract 1806.03, Bexar County, Texas",1117,116,693,143,693,143,640,150,53,38,0,13,424,100
1400000US48029180604,48029180604,"Census Tract 1806.04, Bexar County, Texas",4814,484,3047,372,3047,372,2856,398,191,126,0,18,1767,360
1400000US48029180701,48029180701,"Census Tract 1807.01, Bexar County, Texas",3432,330,2123,213,2102,214,2034,214,68,53,21,24,1309,303
1400000US48029180702,48029180702,"Census Tract 1807.02, Bexar County, Texas",5377,528,3426,473,3410,479,3211,467,199,99,16,27,1951,349
1400000US48029180800,48029180800,"Census Tract 1808, Bexar County, Texas",1815,394,1279,310,1279,310,1130,293,149,73,0,13,536,149
1400000US48029180901,48029180901,"Census Tract 1809.01, Bexar County, Texas",4424,309,2773,278,2773,278,2582,283,191,85,0,18,1651,322
1400000US48029180902,48029180902,"Census Tract 1809.02, Bexar County, Texas",5744,626,3798,500,3798,500,3527,464,271,128,0,18,1946,424
1400000US48029181001,48029181001,"Census Tract 1810.01, Bexar County, Texas",3050,348,1792,219,1792,219,1668,197,124,74,0,13,1258,299
1400000US48029181003,48029181003,"Census Tract 1810.03, Bexar County, Texas",4721,485,3137,386,3137,386,3071,390,66,53,0,18,1584,402
1400000US48029181004,48029181004,"Census Tract 1810.04, Bexar County, Texas",4401,401,3251,335,3235,336,3175,347,60,52,16,26,1150,244
1400000US48029181005,48029181005,"Census Tract 1810.05, Bexar County, Texas",2783,319,1877,283,1870,282,1681,282,189,99,7,11,906,153
1400000US48029181100,48029181100,"Census Tract 1811, Bexar County, Texas",5122,401,3350,346,3333,350,3171,351,162,95,17,28,1772,300
1400000US48029181200,48029181200,"Census Tract 1812, Bexar County, Texas",3763,244,2239,220,2239,220,2075,238,164,123,0,13,1524,237
1400000US48029181301,48029181301,"Census Tract 1813.01, Bexar County, Texas",3884,352,3105,353,3088,352,2818,350,270,130,17,26,779,188
1400000US48029181302,48029181302,"Census Tract 1813.02, Bexar County, Texas",5152,424,3727,375,3710,373,3418,341,292,143,17,26,1425,221
1400000US48029181303,48029181303,"Census Tract 1813.03, Bexar County, Texas",2577,367,1731,263,1731,263,1451,227,280,147,0,13,846,204
1400000US48029181402,48029181402,"Census Tract 1814.02, Bexar County, Texas",1967,240,1021,182,1021,182,935,160,86,84,0,13,946,231
1400000US48029181403,48029181403,"Census Tract 1814.03, Bexar County, Texas",5611,697,4215,659,4194,659,3920,609,274,162,21,38,1396,463
1400000US48029181404,48029181404,"Census Tract 1814.04, Bexar County, Texas",4116,334,2846,348,2846,348,2710,322,136,106,0,13,1270,294
1400000US48029181503,48029181503,"Census Tract 1815.03, Bexar County, Texas",5661,402,3790,388,3723,375,3555,368,168,103,67,51,1871,339
1400000US48029181504,48029181504,"Census Tract 1815.04, Bexar County, Texas",5046,527,3732,503,3715,502,3349,486,366,186,17,28,1314,328
1400000US48029181505,48029181505,"Census Tract 1815.05, Bexar County, Texas",3949,248,2745,249,2739,249,2558,263,181,90,6,10,1204,212
1400000US48029181506,48029181506,"Census Tract 1815.06, Bexar County, Texas",3519,367,2343,306,2343,306,2236,298,107,55,0,13,1176,196
1400000US48029181601,48029181601,"Census Tract 1816.01, Bexar County, Texas",2613,245,1573,215,1559,220,1440,199,119,74,14,21,1040,149
1400000US48029181602,48029181602,"Census Tract 1816.02, Bexar County, Texas",4557,420,2785,338,2785,338,2479,283,306,155,0,18,1772,294
1400000US48029181703,48029181703,"Census Tract 1817.03, Bexar County, Texas",5644,397,3943,369,3872,381,3614,364,258,177,71,56,1701,309
1400000US48029181704,48029181704,"Census Tract 1817.04, Bexar County, Texas",4535,349,3195,300,3195,300,2891,318,304,117,0,18,1340,182
1400000US48029181705,48029181705,"Census Tract 1817.05, Bexar County, Texas",4321,481,3321,466,3299,470,3148,458,151,121,22,26,1000,211
1400000US48029181711,48029181711,"Census Tract 1817.11, Bexar County, Texas",6218,487,4510,367,4435,362,4214,333,221,100,75,90,1708,425
1400000US48029181712,48029181712,"Census Tract 1817.12, Bexar County, Texas",3199,184,1997,149,1984,145,1925,145,59,45,13,21,1202,212
1400000US48029181713,48029181713,"Census Tract 1817.13, Bexar County, Texas",5745,384,4003,403,4003,403,3632,376,371,243,0,18,1742,396
1400000US48029181715,48029181715,"Census Tract 1817.15, Bexar County, Texas",4844,372,3309,380,3309,380,2907,371,402,156,0,18,1535,262
1400000US48029181716,48029181716,"Census Tract 1817.16, Bexar County, Texas",5515,454,4121,480,4077,471,3636,436,441,224,44,69,1394,320
1400000US48029181718,48029181718,"Census Tract 1817.18, Bexar County, Texas",4188,211,3004,233,2984,235,2876,259,108,63,20,21,1184,244
1400000US48029181720,48029181720,"Census Tract 1817.20, Bexar County, Texas",3537,199,2501,227,2483,231,2276,222,207,107,18,22,1036,150
1400000US48029181721,48029181721,"Census Tract 1817.21, Bexar County, Texas",3073,227,2215,282,2215,282,2054,312,161,109,0,13,858,229
1400000US48029181722,48029181722,"Census Tract 1817.22, Bexar County, Texas",3818,351,2802,227,2750,239,2576,232,174,100,52,55,1016,219
1400000US48029181723,48029181723,"Census Tract 1817.23, Bexar County, Texas",3631,244,2585,205,2568,208,2413,179,155,96,17,22,1046,183
1400000US48029181724,48029181724,"Census Tract 1817.24, Bexar County, Texas",3785,399,2858,326,2765,355,2566,315,199,140,93,74,927,196
1400000US48029181725,48029181725,"Census Tract 1817.25, Bexar County, Texas",4093,421,3235,436,3235,436,3033,436,202,148,0,18,858,195
1400000US48029181726,48029181726,"Census Tract 1817.26, Bexar County, Texas",6799,508,5376,406,5200,465,4899,453,301,125,176,115,1423,315
1400000US48029181727,48029181727,"Census Tract 1817.27, Bexar County, Texas",2702,264,1796,233,1796,233,1704,237,92,63,0,13,906,204
1400000US48029181728,48029181728,"Census Tract 1817.28, Bexar County, Texas",7605,595,5829,603,5798,598,5442,539,356,210,31,34,1776,367
1400000US48029181729,48029181729,"Census Tract 1817.29, Bexar County, Texas",3169,322,2352,233,2221,241,2084,234,137,90,131,68,817,211
1400000US48029181730,48029181730,"Census Tract 1817.30, Bexar County, Texas",2870,253,2114,250,2114,250,2056,254,58,39,0,13,756,182
1400000US48029181731,48029181731,"Census Tract 1817.31, Bexar County, Texas",5818,441,3903,332,3903,332,3734,320,169,104,0,18,1915,365
1400000US48029181808,48029181808,"Census Tract 1818.08, Bexar County, Texas",1227,176,602,88,596,87,518,80,78,43,6,10,625,147
1400000US48029181809,48029181809,"Census Tract 1818.09, Bexar County, Texas",4893,357,3278,306,3267,305,3015,276,252,146,11,18,1615,269
1400000US48029181811,48029181811,"Census Tract 1818.11, Bexar County, Texas",3189,279,2214,264,2196,264,2050,234,146,73,18,19,975,147
1400000US48029181813,48029181813,"Census Tract 1818.13, Bexar County, Texas",5281,459,3873,460,3842,451,3638,459,204,111,31,46,1408,344
1400000US48029181814,48029181814,"Census Tract 1818.14, Bexar County, Texas",3200,334,2310,325,2310,325,2164,335,146,136,0,13,890,198
1400000US48029181815,48029181815,"Census Tract 1818.15, Bexar County, Texas",3267,527,2579,525,2579,525,2359,374,220,194,0,13,688,233
1400000US48029181816,48029181816,"Census Tract 1818.16, Bexar County, Texas",3722,269,2471,239,2471,239,2331,240,140,80,0,13,1251,218
1400000US48029181817,48029181817,"Census Tract 1818.17, Bexar County, Texas",2732,231,1694,235,1686,238,1580,211,106,72,8,13,1038,185
1400000US48029181818,48029181818,"Census Tract 1818.18, Bexar County, Texas",3934,336,2778,341,2759,344,2412,278,347,204,19,29,1156,253
1400000US48029181819,48029181819,"Census Tract 1818.19, Bexar County, Texas",4766,518,3556,442,3556,442,3248,415,308,147,0,18,1210,310
1400000US48029181820,48029181820,"Census Tract 1818.20, Bexar County, Texas",5802,932,2990,630,2948,626,2425,457,523,253,42,58,2812,496
1400000US48029181821,48029181821,"Census Tract 1818.21, Bexar County, Texas",2856,242,2097,208,2070,212,2016,220,54,45,27,35,759,181
1400000US48029181822,48029181822,"Census Tract 1818.22, Bexar County, Texas",4156,328,3082,319,3082,319,2984,304,98,60,0,18,1074,197
1400000US48029181823,48029181823,"Census Tract 1818.23, Bexar County, Texas",2520,403,1742,372,1742,372,1653,370,89,64,0,13,778,253
1400000US48029181824,48029181824,"Census Tract 1818.24, Bexar County, Texas",4125,442,2769,335,2730,345,2604,321,126,88,39,52,1356,328
1400000US48029181825,48029181825,"Census Tract 1818.25, Bexar County, Texas",2657,248,2052,266,2045,267,1936,263,109,81,7,11,605,122
1400000US48029181826,48029181826,"Census Tract 1818.26, Bexar County, Texas",5149,503,3735,456,3728,457,3608,460,120,84,7,16,1414,349
1400000US48029181901,48029181901,"Census Tract 1819.01, Bexar County, Texas",3281,414,2378,393,2346,401,2052,391,294,144,32,33,903,227
1400000US48029181902,48029181902,"Census Tract 1819.02, Bexar County, Texas",4625,388,3194,477,3194,477,3031,476,163,115,0,18,1431,262
1400000US48029182001,48029182001,"Census Tract 1820.01, Bexar County, Texas",3840,313,2714,356,2630,353,2537,329,93,98,84,77,1126,248
1400000US48029182002,48029182002,"Census Tract 1820.02, Bexar County, Texas",7159,415,4771,365,4599,351,4336,350,263,128,172,153,2388,349
1400000US48029182003,48029182003,"Census Tract 1820.03, Bexar County, Texas",2995,316,1994,294,1986,292,1871,315,115,90,8,13,1001,190
1400000US48029182101,48029182101,"Census Tract 1821.01, Bexar County, Texas",5854,446,3582,403,3549,406,3389,379,160,93,33,43,2272,315
1400000US48029182102,48029182102,"Census Tract 1821.02, Bexar County, Texas",5508,359,3761,271,3722,278,3454,246,268,122,39,41,1747,303
1400000US48029182103,48029182103,"Census Tract 1821.03, Bexar County, Texas",1957,186,1308,178,1308,178,1237,165,71,52,0,13,649,117
1400000US48029182105,48029182105,"Census Tract 1821.05, Bexar County, Texas",1843,190,1245,168,1237,168,1194,178,43,38,8,15,598,126
1400000US48029182106,48029182106,"Census Tract 1821.06, Bexar County, Texas",4905,372,3274,287,3140,291,3030,303,110,79,134,93,1631,247
1400000US48029190100,48029190100,"Census Tract 1901, Bexar County, Texas",2850,330,1679,260,1679,260,1469,265,210,80,0,13,1171,206
1400000US48029190200,48029190200,"Census Tract 1902, Bexar County, Texas",3938,454,2509,368,2490,372,2414,361,76,81,19,30,1429,289
1400000US48029190400,48029190400,"Census Tract 1904, Bexar County, Texas",3753,330,2154,251,2143,249,2021,247,122,67,11,18,1599,301
1400000US48029190501,48029190501,"Census Tract 1905.01, Bexar County, Texas",2044,240,1298,212,1298,212,1210,204,88,67,0,13,746,178
1400000US48029190503,48029190503,"Census Tract 1905.03, Bexar County, Texas",3162,297,2192,340,2192,340,2042,322,150,88,0,13,970,201
1400000US48029190504,48029190504,"Census Tract 1905.04, Bexar County, Texas",2160,291,1327,284,1327,284,1176,260,151,83,0,13,833,171
1400000US48029190601,48029190601,"Census Tract 1906.01, Bexar County, Texas",2972,317,1974,267,1974,267,1755,240,219,138,0,13,998,189
1400000US48029190603,48029190603,"Census Tract 1906.03, Bexar County, Texas",2255,250,1482,200,1482,200,1322,188,160,110,0,13,773,141
1400000US48029190604,48029190604,"Census Tract 1906.04, Bexar County, Texas",3316,431,2056,362,2056,362,1894,313,162,104,0,13,1260,252
1400000US48029190700,48029190700,"Census Tract 1907, Bexar County, Texas",2464,265,1490,211,1490,211,1395,212,95,63,0,13,974,186
1400000US48029190800,48029190800,"Census Tract 1908, Bexar County, Texas",1570,123,1025,107,1017,104,991,104,26,18,8,12,545,81
1400000US48029190901,48029190901,"Census Tract 1909.01, Bexar County, Texas",4897,603,2903,493,2894,494,2585,440,309,153,9,19,1994,369
1400000US48029190902,48029190902,"Census Tract 1909.02, Bexar County, Texas",3253,265,2267,266,2267,266,2128,265,139,103,0,13,986,180
1400000US48029191003,48029191003,"Census Tract 1910.03, Bexar County, Texas",6307,630,4364,521,4364,521,4039,529,325,191,0,18,1943,402
1400000US48029191004,48029191004,"Census Tract 1910.04, Bexar County, Texas",2847,266,1757,211,1757,211,1638,199,119,65,0,13,1090,190
1400000US48029191005,48029191005,"Census Tract 1910.05, Bexar County, Texas",1754,251,1011,203,1011,203,956,206,55,41,0,13,743,131
1400000US48029191006,48029191006,"Census Tract 1910.06, Bexar County, Texas",4737,405,2951,298,2933,296,2735,280,198,107,18,29,1786,356
1400000US48029191101,48029191101,"Census Tract 1911.01, Bexar County, Texas",1291,149,685,102,685,102,676,100,9,11,0,13,606,120
1400000US48029191102,48029191102,"Census Tract 1911.02, Bexar County, Texas",2234,134,1021,161,1013,160,977,160,36,32,8,13,1213,185
1400000US48029191201,48029191201,"Census Tract 1912.01, Bexar County, Texas",2466,321,1554,192,1554,192,1496,190,58,50,0,13,912,205
1400000US48029191202,48029191202,"Census Tract 1912.02, Bexar County, Texas",4528,415,3105,362,3105,362,2935,373,170,114,0,18,1423,271
1400000US48029191303,48029191303,"Census Tract 1913.03, Bexar County, Texas",1312,135,876,133,863,135,771,145,92,46,13,26,436,76
1400000US48029191304,48029191304,"Census Tract 1913.04, Bexar County, Texas",2143,418,1422,338,1422,338,1404,331,18,24,0,13,721,200
1400000US48029191405,48029191405,"Census Tract 1914.05, Bexar County, Texas",6335,431,4372,388,4324,390,4082,310,242,153,48,56,1963,269
1400000US48029191406,48029191406,"Census Tract 1914.06, Bexar County, Texas",5765,484,3629,423,3604,423,3466,412,138,77,25,31,2136,417
1400000US48029191408,48029191408,"Census Tract 1914.08, Bexar County, Texas",2530,271,2067,247,2041,248,1959,248,82,58,26,30,463,149
1400000US48029191409,48029191409,"Census Tract 1914.09, Bexar County, Texas",5320,690,3970,446,3931,442,3736,443,195,146,39,50,1350,417
1400000US48029191410,48029191410,"Census Tract 1914.10, Bexar County, Texas",4635,329,3730,297,3730,297,3597,290,133,88,0,18,905,241
1400000US48029191411,48029191411,"Census Tract 1914.11, Bexar County, Texas",3774,382,3003,377,2918,385,2714,357,204,113,85,87,771,198
1400000US48029191412,48029191412,"Census Tract 1914.12, Bexar County, Texas",1712,126,1139,114,1118,111,1077,108,41,35,21,24,573,95
1400000US48029191413,48029191413,"Census Tract 1914.13, Bexar County, Texas",4887,333,3555,332,3540,332,3479,328,61,61,15,25,1332,221
1400000US48029191503,48029191503,"Census Tract 1915.03, Bexar County, Texas",4254,293,2699,275,2682,274,2563,283,119,78,17,27,1555,159
1400000US48029191504,48029191504,"Census Tract 1915.04, Bexar County, Texas",2142,126,1218,98,1218,98,1173,93,45,32,0,13,924,114
1400000US48029191505,48029191505,"Census Tract 1915.05, Bexar County, Texas",1853,145,1104,117,1100,116,1079,115,21,30,4,6,749,121
1400000US48029191506,48029191506,"Census Tract 1915.06, Bexar County, Texas",4441,410,3361,394,3361,394,3174,389,187,133,0,13,1080,206
1400000US48029191701,48029191701,"Census Tract 1917.01, Bexar County, Texas",1260,125,724,103,724,103,700,96,24,17,0,13,536,67
1400000US48029191702,48029191702,"Census Tract 1917.02, Bexar County, Texas",6112,402,3862,361,3844,367,3730,353,114,80,18,26,2250,307
1400000US48029191804,48029191804,"Census Tract 1918.04, Bexar County, Texas",4922,279,3530,244,3472,251,3366,247,106,57,58,59,1392,207
1400000US48029191806,48029191806,"Census Tract 1918.06, Bexar County, Texas",6053,367,4153,357,4136,358,4030,353,106,102,17,28,1900,272
1400000US48029191807,48029191807,"Census Tract 1918.07, Bexar County, Texas",3362,338,1897,257,1884,258,1845,257,39,31,13,21,1465,217
1400000US48029191808,48029191808,"Census Tract 1918.08, Bexar County, Texas",2768,236,2102,209,2025,214,1987,226,38,42,77,55,666,188
1400000US48029191809,48029191809,"Census Tract 1918.09, Bexar County, Texas",4684,477,3119,367,3105,367,3016,368,89,58,14,23,1565,354
1400000US48029191810,48029191810,"Census Tract 1918.10, Bexar County, Texas",3709,334,2926,335,2886,329,2642,326,244,105,40,38,783,159
1400000US48029191811,48029191811,"Census Tract 1918.11, Bexar County, Texas",2896,249,2171,253,2141,255,2087,245,54,47,30,35,725,172
1400000US48029191812,48029191812,"Census Tract 1918.12, Bexar County, Texas",3478,625,2402,601,2402,601,2227,619,175,147,0,13,1076,262
1400000US48029191813,48029191813,"Census Tract 1918.13, Bexar County, Texas",4519,316,3007,297,2992,294,2854,295,138,105,15,25,1512,284
1400000US48029191814,48029191814,"Census Tract 1918.14, Bexar County, Texas",3054,336,2232,284,2197,276,2089,252,108,65,35,35,822,148
1400000US48029191815,48029191815,"Census Tract 1918.15, Bexar County, Texas",4094,452,3151,363,3140,363,2970,341,170,101,11,17,943,234
1400000US48029191816,48029191816,"Census Tract 1918.16, Bexar County, Texas",2416,259,1459,256,1459,256,1452,260,7,16,0,13,957,186
1400000US48029191817,48029191817,"Census Tract 1918.17, Bexar County, Texas",8214,543,5833,450,5790,446,5549,430,241,121,43,40,2381,336
1400000US48029191900,48029191900,"Census Tract 1919, Bexar County, Texas",4141,420,2366,274,2360,274,2123,267,237,110,6,9,1775,321
1400000US48029192000,48029192000,"Census Tract 1920, Bexar County, Texas",4825,753,2813,504,2813,504,2640,461,173,105,0,13,2012,429
1400000US48029192100,48029192100,"Census Tract 1921, Bexar County, Texas",2336,211,1638,139,1619,139,1470,144,149,99,19,20,698,146
1400000US48029192200,48029192200,"Census Tract 1922, Bexar County, Texas",1164,147,760,123,702,110,643,95,59,52,58,71,404,112
1400000US48029192300,48029192300,"Census Tract 1923, Bexar County, Texas",3646,299,2523,322,2500,318,2372,316,128,86,23,28,1123,203
1400000US48029980001,48029980001,"Census Tract 9800.01, Bexar County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48029980002,48029980002,"Census Tract 9800.02, Bexar County, Texas",20,20,12,12,12,12,6,6,6,6,0,13,8,8
1400000US48029980003,48029980003,"Census Tract 9800.03, Bexar County, Texas",1130,204,933,208,315,126,293,125,22,14,618,132,197,75
1400000US48029980004,48029980004,"Census Tract 9800.04, Bexar County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48029980005,48029980005,"Census Tract 9800.05, Bexar County, Texas",18,13,18,13,18,13,18,13,0,13,0,13,0,13
1400000US48029980100,48029980100,"Census Tract 9801, Bexar County, Texas",518,312,500,315,131,51,131,51,0,13,369,309,18,17
